1099 	 0.145700 	 0.003900 	 0.016400 	 0.001500 	 0.401300 	 0.072800 	 0.008300 	 0.016300 	 0.001200 	 0.287400 	 0.317400 	 0.008200 	 0.005400 	 0.577800 	 0.082900 	 0.014400 	 0.019200 	 0.001900 	 0.267500 	 1.563400 	 0.035000 	 0.068400 	 0.005100 	 0.571200
1101 	 1.511900 	 0.011500 	 0.037300 	 0.001700 	 0.223400 	 0.660600 	 0.004000 	 0.017900 	 0.000200 	 0.002200 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
1102 	 1.667300 	 0.021200 	 0.100300 	 0.003400 	 0.503900 	 0.386500 	 0.038200 	 0.118700 	 0.003500 	 0.484400 	 0.271700 	 0.042400 	 0.010800 	 3.938200 	 1.079200 	 0.026400 	 0.099800 	 0.003400 	 0.488100 	 0.654000 	 0.066000 	 0.024500 	 0.026800 	 3.696700
1103 	 7.474700 	 0.031900 	 0.129900 	 0.003200 	 0.502000 	 3.897800 	 0.030200 	 0.104600 	 0.003200 	 0.544000 	 389.466800 	 0.831900 	 0.062900 	 1.274200 	 18.728500 	 0.175700 	 0.482600 	 0.023800 	 1.441500 	 235223.031200 	 5.811000 	 40.660200 	 0.292600 	 5.386400
1107 	 0.085100 	 0.007200 	 0.032400 	 0.004000 	 0.721500 	 0.185500 	 0.028300 	 0.038100 	 0.004300 	 1.390800 	 0.748900 	 0.198600 	 0.045700 	 2.738000 	 0.704100 	 0.486500 	 0.157600 	 0.036300 	 13.881900 	 2.016400 	 0.904800 	 0.568000 	 0.122700 	 5.349500
1109 	 109.585900 	 0.048800 	 0.258500 	 0.002600 	 0.502500 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.545100 	 0.000000 	 0.010500 	 0.000300 	 0.003800 	 0.000000 	 0.000100 	 0.000000 	 0.000100 	 0.000000
1111 	 7.680300 	 0.032200 	 0.129900 	 0.003800 	 0.909300 	 4.559600 	 0.094100 	 0.254100 	 0.004000 	 1.054900 	 0.863800 	 0.120100 	 0.020700 	 3.633200 	 41.667400 	 0.480300 	 0.815500 	 0.004000 	 2.261700 	 505.905600 	 2.005400 	 3.651300 	 0.199000 	 10.971400
1112 	 0.587300 	 0.006500 	 0.016600 	 0.001600 	 0.208800 	 0.324100 	 0.017000 	 0.020200 	 0.001600 	 0.251400 	 1.058800 	 0.010000 	 0.004100 	 0.406000 	 0.259900 	 0.004200 	 0.009400 	 0.000300 	 0.017400 	 0.000300 	 0.018100 	 0.000700 	 0.005700 	 0.405300
1114 	 0.171100 	 0.007300 	 0.043100 	 0.002400 	 0.258100 	 0.136800 	 0.033700 	 0.085900 	 0.002800 	 0.319800 	 0.172400 	 0.034900 	 0.005300 	 0.626600 	 0.010000 	 0.063300 	 0.057600 	 0.014800 	 5.800200 	 0.132300 	 0.016900 	 0.110500 	 0.002300 	 0.279200
1118 	 1.074100 	 0.002600 	 0.006400 	 0.000300 	 0.037500 	 29.306300 	 0.012000 	 0.037200 	 0.000500 	 0.075600 	 0.067800 	 0.003000 	 0.001400 	 0.159700 	 0.220600 	 0.000600 	 0.002000 	 0.000000 	 0.000200 	 40554052.000000 	 18133.267600 	 109701.421900 	 40253.793000 	 12298553344.000000
1120 	 0.303400 	 0.011300 	 0.058900 	 0.003300 	 1.080100 	 1.130000 	 0.041300 	 0.245500 	 0.007100 	 4.288900 	 0.135600 	 0.034100 	 0.013700 	 2.216500 	 1.400300 	 0.149600 	 0.364200 	 0.009900 	 14.511200 	 0.291900 	 0.268300 	 0.245000 	 0.020500 	 2.192300
1122 	 0.543300 	 0.012100 	 0.037600 	 0.003500 	 1.080500 	 1.227100 	 0.047100 	 0.084600 	 0.003700 	 1.381000 	 2.509500 	 0.121100 	 0.043600 	 1.689400 	 0.426000 	 0.060200 	 0.076200 	 0.003300 	 1.750100 	 0.897800 	 0.070000 	 0.078000 	 0.012400 	 1.389000
1123 	 0.253100 	 0.006700 	 0.029500 	 0.002700 	 1.632600 	 0.080600 	 0.011900 	 0.024300 	 0.002300 	 2.030900 	 0.436400 	 0.009700 	 0.005600 	 1.350300 	 0.054100 	 0.144900 	 0.096100 	 0.020600 	 1.898800 	 4.037700 	 0.092500 	 0.574600 	 0.004800 	 0.981300
1124 	 0.545800 	 0.007800 	 0.038800 	 0.002000 	 0.564800 	 0.245000 	 0.018100 	 0.052700 	 0.002000 	 0.653600 	 0.381400 	 0.021600 	 0.007800 	 1.463500 	 0.209500 	 0.003200 	 0.015400 	 0.000900 	 0.008400 	 0.001200 	 0.091100 	 0.006000 	 0.031900 	 1.994100
1125 	 24.051500 	 0.022400 	 0.129500 	 0.001300 	 0.129100 	 0.058400 	 0.000900 	 0.014200 	 0.000100 	 0.001000 	 0.000011 	 0.000000 	 0.000300 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
